"1","428","0.11594202898550725","0.341130604288499","0.004620753096163236"
"1","428","0.11594202898550725","0.3469785575048733","0.005120449296616217"
"1","428","0.057971014492753645","0.29434697855750486","0.004357481961243396"
"1","428","0.08695652173913042","0.33528265107212474","0.005082859127640621"
"1","428","0.04347826086956523","0.2875243664717349","0.004335394888340686"
"1","428","0.11594202898550725","0.341130604288499","0.004620753096163236"
"1","428","0.08695652173913042","0.33528265107212474","0.005082859127640621"
"2","514","0.1449275362318841","0.45419103313840153","0.5999654683962651"
"1","428","0.08695652173913042","0.3245614035087719","0.004925331099383757"
"1","585","0.04347826086956523","0.1364522417153996","0.00872631275500672"
"1","585","0.04347826086956523","0.1364522417153996","0.00872631275500672"
"1","502","0.04347826086956523","0.1364522417153996","0.00872631275500672"
"1","585","0.04347826086956523","0.1364522417153996","0.00872631275500672"
"1","585","0.04347826086956523","0.1364522417153996","0.00872631275500672"
"1","585","0.04347826086956523","0.1364522417153996","0.00872631275500672"
"1","585","0.07246376811594203","0.15497076023391815","0.008848769336416797"
"1","427","0.08695652173913042","0.34307992202729043","0.005129996613448915"
"1","585","0.1449275362318841","0.18810916179337228","0.009664775090574559"
"1","585","0.1449275362318841","0.18908382066276802","0.009690036302842604"
"1","585","0.1449275362318841","0.1539961013645224","0.0087228610012838"
"1","208","0.04347826086956523","0.06725146198830409","7.519135654426837e-07"
"1","208","0.04347826086956523","0.06725146198830409","7.519135654426837e-07"
"1","208","0.04347826086956523","0.06725146198830409","7.519135654426837e-07"
"1","208","0.04347826086956523","0.06725146198830409","7.519135654426837e-07"
"1","208","0.04347826086956523","0.06725146198830409","7.519135654426837e-07"
"1","208","0.04347826086956523","0.06725146198830409","7.519135654426837e-07"
"1","208","0.04347826086956523","0.06725146198830409","7.519135654426837e-07"
"1","208","0.04347826086956523","0.06725146198830409","7.519135654426837e-07"
"1","585","0.11594202898550725","0.1647173489278752","0.009013557066811846"
"2","514","0.13043478260869562","0.48732943469785567","0.6772090421607327"
"1","379","0.04347826086956523","0.0769980506822612","0.0005040274494367518"
"2","514","0.057971014492753645","0.39863547758284595","0.7213018672287349"
"1","604","0.0","0.11598440545808966","6.116073022988166e-06"
"2","514","0.04347826086956523","0.38596491228070173","0.7092507721754264"
"2","548","0.07246376811594203","0.28460038986354774","0.5232947387772361"
"1","502","0.057971014492753645","0.13352826510721247","0.07367720996908458"
"1","152","0.014492753623188429","0.022417153996101363","1.5887155601864844e-07"
"1","156","0.014492753623188429","0.022417153996101363","1.5887155601864844e-07"
"2","558","0.0","0.3157894736842105","0.6025624459997594"
"2","558","0.04347826086956523","0.38596491228070173","0.7092507721754264"
"1","51","0.1449275362318841","0.21637426900584794","1.5720578545742376e-05"
"1","51","0.13043478260869562","0.20272904483430798","1.4889326564316303e-05"
"1","604","0.028985507246376815","0.2709551656920078","0.011140192768169074"
"2","514","0.18840579710144928","0.5994152046783625","1.0"
"1","152","0.057971014492753645","0.04580896686159844","1.7632333784910936e-07"
"1","428","0.08695652173913042","0.05458089668615984","1.826436810728191e-07"
"1","166","0.08695652173913042","0.13742690058479531","1.7781926315210966e-05"
"1","502","0.04347826086956523","0.056530214424951264","1.5474469402866137e-06"
"1","502","0.08695652173913042","0.07212475633528265","1.8559999513745296e-06"
"1","604","0.0","0.11598440545808966","6.116073022988166e-06"
"1","600","0.0","0.11598440545808966","6.116073022988166e-06"
"1","604","0.0","0.11598440545808966","6.116073022988166e-06"
"1","604","0.0","0.11598440545808966","6.116073022988166e-06"
"1","604","0.0","0.11598440545808966","6.116073022988166e-06"
"1","514","0.0","0.11598440545808966","6.116073022988166e-06"
"1","514","0.0","0.11598440545808966","6.116073022988166e-06"
"1","502","0.04347826086956523","0.056530214424951264","1.5474469402866137e-06"
"1","166","0.08695652173913042","0.13742690058479531","1.7781926315210966e-05"
"1","51","0.1449275362318841","0.21637426900584794","1.5720578545742376e-05"
"2","514","0.13043478260869562","0.49317738791423","0.8471656131649566"
"1","600","0.0","0.11598440545808966","6.116073022988166e-06"
"1","604","0.0","0.11598440545808966","6.116073022988166e-06"
"2","514","0.15942028985507245","0.5565302144249513","0.9262030386565883"
"2","514","0.15942028985507245","0.5662768031189083","0.9477323585792983"
"1","51","0.1449275362318841","0.21637426900584794","1.5720578545742376e-05"
"1","502","0.057971014492753645","0.10428849902534112","0.0711765310407651"
"1","502","0.13043478260869562","0.32846003898635473","0.11704943884105767"
"2","514","0.10144927536231886","0.41228070175438597","0.6507551936762338"
"1","51","0.1449275362318841","0.21637426900584794","1.5720578545742376e-05"
"1","502","0.014492753623188429","0.029239766081871343","1.3447553726388868e-06"
"1","548","0.0","0.1939571150097466","0.38164416040263177"
"2","514","0.2028985507246377","0.5575048732943468","0.8601718003061489"
"1","525","0.17391304347826086","0.1725146198830409","7.175330340629986e-05"
"1","502","0.057971014492753645","0.06335282651072124","1.6502992754867895e-06"
"1","502","0.04347826086956523","0.056530214424951264","1.5474469402866137e-06"
"1","502","0.04347826086956523","0.056530214424951264","1.5474469402866137e-06"
"0","718","0.17391304347826086","0.3937621832358674","0.0013206770776948173"
"1","123","0.04347826086956523","0.14035087719298245","1.565210178477132e-05"
"1","604","0.07246376811594203","0.32651072124756336","0.012612204174086214"
"1","604","0.07246376811594203","0.32651072124756336","0.012612204174086214"
"1","502","0.04347826086956523","0.056530214424951264","1.5474469402866137e-06"
"1","549","0.057971014492753645","0.13352826510721247","0.07367720996908458"
"1","123","0.04347826086956523","0.14035087719298245","1.565210178477132e-05"
"1","123","0.04347826086956523","0.14035087719298245","1.565210178477132e-05"
"1","428","0.08695652173913042","0.1530214424951267","1.2094749965956234e-05"
